DateTimeOfCall,HourlyNotionalCost,IncidentNotionalCost,AnimalGroupParent,WardCode,Ward,Latitude,Longitude
11/07/2009 11:26,260,260,Horse,E05000516,Barnes,51.48595225,-0.233825239
11/07/2009 11:26,260,260,Cat,E05000224,Middle Park and Sutcliffe,NULL,NULL
11/07/2009 11:31,260,260,Bird,E05000623,Shaftesbury,NULL,NULL
12/07/2009 11:47,260,260,Cat,E05000613,East Putney,NULL,NULL
13/07/2009 12:27,260,260,Cat,E05000627,Wandsworth Common,NULL,NULL
13/07/2009 14:24,260,260,Dog,E05000366,Barnsbury,NULL,NULL
13/07/2009 18:17,260,260,Dog,E05000113,Copers Cope,NULL,NULL
13/07/2009 22:33,260,520,Dog,E05000438,Blackheath,51.46945755,0.012413146
16/07/2009 18:57,260,260,Cat,E05011481,Selsdon Vale & Forestdale,NULL,NULL
16/07/2009 20:52,260,260,Unknown - Heavy Livestock Animal,E05000598,Hatch Lane,NULL,NULL
16/07/2009 22:55,260,520,Cat,E05011110,Peckham,NULL,NULL
17/07/2009 08:12,260,260,Unknown - Heavy Livestock Animal,E05000610,Balham,NULL,NULL
17/07/2009 08:26,260,260,Cat,E05000210,Town,NULL,NULL
18/07/2009 17:34,260,260,Cat,E05000063,Woodhouse,NULL,NULL
18/07/2009 21:33,260,260,Dog,E05000260,Parsons Green and Walham,51.47856524,-0.187580134
19/07/2009 13:10,260,260,Dog,E05000372,Highbury East,NULL,NULL
20/07/2009 16:12,260,260,Cat,E05000182,Northfield,51.49987445,-0.30714137
21/07/2009 08:57,260,260,Fox,E05000616,Graveney,51.42920122,-0.164271938
21/07/2009 15:47,260,260,Cat,E05000367,Bunhill,51.52703135,-0.093144201
21/07/2009 18:18,260,260,Bird,E05009324,Island Gardens,NULL,NULL
21/07/2009 21:20,260,260,Bird,E05000277,St. Ann's,NULL,NULL
22/07/2009 12:34,260,260,Cat,E05000618,Nightingale,NULL,NULL
22/07/2009 16:38,260,260,Dog,E05011235,Barkingside,NULL,NULL
23/07/2009 12:31,260,260,Dog,E05000629,West Putney,NULL,NULL
24/07/2009 11:42,260,260,Cat,E05011095,Borough & Bankside,51.50587829,-0.096333455
24/07/2009 15:47,260,260,Dog,E05000108,Bromley Common and Keston,NULL,NULL
25/07/2009 11:17,260,NULL,Cat,E05000446,Ladywell,NULL,NULL
25/07/2009 11:36,260,260,Unknown - Heavy Livestock Animal,E05000054,Hale,51.61932444,-0.258221717
25/07/2009 13:38,260,260,Bird,E05000418,Clapham Common,51.45792538,-0.142074729
25/07/2009 22:09,260,260,Cat,E05000498,Chadwell,51.57726886,0.124783183
26/07/2009 16:03,260,260,Dog,E05000262,Sands End,51.46644439,-0.188823202
27/07/2009 22:53,260,260,Cat,E05000566,Sutton South,NULL,NULL
29/07/2009 19:55,260,260,Unknown - Heavy Livestock Animal,E05011115,St. Giles,NULL,NULL
29/07/2009 22:21,260,260,Unknown - Heavy Livestock Animal,E05011115,St. Giles,NULL,NULL
30/07/2009 07:04,260,260,Cat,E05000254,Fulham Broadway,NULL,NULL
30/07/2009 17:37,260,260,Cat,E05009327,Mile End,NULL,NULL
31/07/2009 14:22,260,260,Bird,E05000368,Caledonian,51.54667291,-0.116048453
31/07/2009 18:41,260,260,Dog,E05000135,Hampstead Town,NULL,NULL
31/07/2009 21:45,260,260,Unknown - Wild Animal,E05000372,Highbury East,NULL,NULL
01/08/2009 08:56,260,260,Cat,E05000261,Ravenscourt Park,NULL,NULL
01/08/2009 11:53,260,260,Unknown - Wild Animal,E05000356,Heston East,NULL,NULL
01/08/2009 18:29,260,260,Cat,E05000484,Forest Gate South,NULL,NULL
01/08/2009 22:57,260,260,Dog,E05000110,Chelsfield and Pratts Bottom,NULL,NULL
02/08/2009 08:51,260,260,Cat,E05000038,River,NULL,NULL
02/08/2009 11:38,260,1300,Horse,E05000197,Edmonton Green,51.6127218,-0.04080847
02/08/2009 12:55,260,260,Fox,E05000460,Figge's Marsh,51.40680309,-0.16275333
03/08/2009 10:04,260,260,Cat,E05000368,Caledonian,NULL,NULL
04/08/2009 08:19,260,260,Cat,E05000476,Boleyn,NULL,NULL
04/08/2009 10:20,260,520,Bird,E05000199,Enfield Lock,NULL,NULL
04/08/2009 22:27,260,260,Cat,E05009396,Golborne,NULL,NULL
08/08/2009 16:33,260,260,Bird,E05000059,Totteridge,NULL,NULL
08/08/2009 20:18,260,260,Cat,E05000116,Crystal Palace,NULL,NULL
08/08/2009 23:47,260,520,Dog,E05000082,St. Michael's,51.46784649,0.111676447
09/08/2009 11:54,260,260,Cat,E05009396,Golborne,NULL,NULL
09/08/2009 14:18,260,260,Cat,E05000636,Hyde Park,NULL,NULL
09/08/2009 21:14,260,260,Cat,E05000418,Clapham Common,NULL,NULL
09/08/2009 22:14,260,260,Cat,E05000043,Brunswick Park,NULL,NULL
10/08/2009 11:18,260,260,Bird,E05000153,Fairfield,51.37352584,-0.105966985
11/08/2009 15:27,260,260,Cat,E05000455,Abbey,51.41554799,-0.183773793
12/08/2009 11:47,260,520,Hedgehog,E05000357,Heston West,51.48593874,-0.406161445
12/08/2009 13:23,260,260,Bird,E05000216,Charlton,NULL,NULL
12/08/2009 14:39,260,260,Cat,E05000420,Coldharbour,NULL,NULL
13/08/2009 12:05,260,780,Horse,E05000281,Tottenham Hale,51.58709199,-0.053156734
16/08/2009 11:45,260,260,Dog,E05000290,Harrow Weald,NULL,NULL
16/08/2009 15:52,260,520,Dog,E05000443,Evelyn,51.48484688,-0.03384924
16/08/2009 18:56,260,260,Bird,E05000649,West End,51.51051119,-0.148684313
16/08/2009 21:00,260,260,Unknown - Heavy Livestock Animal,E05000649,West End,51.51107703,-0.148070488
17/08/2009 14:11,260,260,Cat,E05000624,Southfields,NULL,NULL
17/08/2009 20:50,260,260,Cat,E05000087,Brondesbury Park,NULL,NULL
17/08/2009 22:31,260,260,Cat,E05011110,Peckham,NULL,NULL
19/08/2009 15:57,260,260,Dog,E05000274,Muswell Hill,51.58315455,-0.137952552
19/08/2009 22:58,260,260,Bird,E05000364,Syon,51.48412358,-0.303072753
19/08/2009 23:12,260,260,Cat,E05000029,Chadwell Heath,51.58267167,0.132829952
21/08/2009 18:52,260,260,Cat,E05009331,St. Peter's,NULL,NULL
22/08/2009 11:09,260,260,Cat,E05000275,Noel Park,NULL,NULL
22/08/2009 16:26,260,780,Deer,E05000209,Southgate Green,51.61616261,-0.125335542
22/08/2009 16:26,260,260,Dog,E05000642,Queen's Park,51.52881952,-0.207700271
23/08/2009 14:51,260,260,Cat,E05000332,Hillingdon East,NULL,NULL
23/08/2009 18:08,260,260,Dog,E05000073,Danson Park,51.46262703,0.129272714
23/08/2009 20:39,260,260,Cat,E05011469,Kenley,51.319984,-0.093332773
23/08/2009 20:55,260,260,Horse,E05011232,Thamesmead East,51.49491581,0.121600833
24/08/2009 00:14,260,260,Cat,E05000142,Regent's Park,NULL,NULL
25/08/2009 13:54,260,260,Cat,E05000450,Perry Vale,51.43972422,-0.05129941
25/08/2009 23:15,260,260,Dog,E05009369,Clissold,NULL,NULL
26/08/2009 01:55,260,260,Deer,E05000211,Turkey Street,51.6710814,-0.047141127
26/08/2009 06:44,260,260,Cat,E05000037,Parsloes,NULL,NULL
26/08/2009 19:46,260,260,Cat,E05011479,Selhurst,NULL,NULL
28/08/2009 11:13,260,260,Bird,E05000085,Alperton,NULL,NULL
28/08/2009 18:21,260,260,Dog,E05009381,London Fields,51.53467762,-0.057713672
30/08/2009 19:43,260,260,Cat,E05000263,Shepherd's Bush Green,NULL,NULL
31/08/2009 03:55,260,260,Dog,E05000352,Feltham West,51.43482548,-0.422053816
31/08/2009 21:28,260,260,Cat,E05000138,Holborn and Covent Garden,NULL,NULL
31/08/2009 22:14,260,260,Cat,E05000571,Wandle Valley,NULL,NULL
31/08/2009 22:16,260,260,Dog,E05011222,Crayford,NULL,NULL
31/08/2009 22:20,260,260,Dog,E05009383,Springfield,NULL,NULL
01/09/2009 10:28,260,260,Cat,E05000036,Mayesbrook,51.54101257,0.127118175
02/09/2009 10:57,260,1300,Horse,E05000079,North End,51.47691035,0.199754957
02/09/2009 13:49,260,260,Bird,E05000449,New Cross,51.4749784,-0.041171635
02/09/2009 18:15,260,780,Horse,E05000506,Hainault,51.60616354,0.139144946
03/09/2009 18:05,260,520,Cat,E05000098,Queens Park,51.54177145,-0.207868936
04/09/2009 09:59,260,260,Bird,E05000411,St. James,51.39802007,-0.247477991
06/09/2009 13:20,260,260,Cat,E05011253,Valentines,51.56818687,0.076019598
06/09/2009 13:59,260,1040,Cat,E05000381,Tollington,NULL,NULL
06/09/2009 22:49,260,260,Cat,E05011244,Goodmayes,NULL,NULL
07/09/2009 00:33,260,260,Cat,E05011244,Goodmayes,NULL,NULL
07/09/2009 06:59,260,260,Dog,E05000522,Hampton Wick,NULL,NULL
08/09/2009 11:01,260,260,Cat,E05009389,Brompton & Hans Town,NULL,NULL
08/09/2009 22:08,260,520,Unknown - Domestic Animal Or Pet,E05000479,Custom House,51.51600046,0.04538193
09/09/2009 22:08,260,520,Cat,E05000301,Roxbourne,51.56912796,-0.359272599
11/09/2009 08:13,260,260,Cat,E05000029,Chadwell Heath,NULL,NULL
11/09/2009 15:41,260,260,Dog,E05011472,Norbury & Pollards Hill,NULL,NULL
13/09/2009 11:28,260,260,Cat,E05000191,Southfield,51.49538217,-0.26737346
13/09/2009 13:14,260,1300,Horse,E05000206,Ponders End,51.64182959,-0.02894472
15/09/2009 10:25,260,260,Deer,E05000057,Mill Hill,51.61737705,-0.230185062
15/09/2009 16:16,260,260,Dog,E05000031,Eastbury,NULL,NULL
15/09/2009 16:58,260,260,Dog,E05000318,Rainham and Wennington,NULL,NULL
16/09/2009 14:53,260,260,Dog,E05000643,Regent's Park,NULL,NULL
17/09/2009 10:16,260,260,Cat,E05000061,West Finchley,51.60935593,-0.183111199
17/09/2009 13:59,260,260,cat,E05000520,Hampton,51.42135336,-0.379743633
17/09/2009 17:02,260,260,Cat,E05000635,Harrow Road,NULL,NULL
18/09/2009 16:57,260,1560,Unknown - Heavy Livestock Animal,E05000072,Cray Meadows,51.424732,0.135118979
18/09/2009 17:57,260,260,Dog,E05000044,Burnt Oak,NULL,NULL
20/09/2009 16:45,260,260,Cat,E05011219,Bexleyheath,NULL,NULL
20/09/2009 20:03,260,260,Cat,E05009321,Bromley North,NULL,NULL
21/09/2009 01:13,260,260,Dog,E05000100,Stonebridge,51.55645343,-0.260883603
22/09/2009 13:21,260,260,Cat,E05000486,Green Street West,NULL,NULL
22/09/2009 13:24,260,260,Cat,E05000287,Edgware,NULL,NULL
23/09/2009 07:03,260,260,Fox,E05000561,Nonsuch,51.37627566,-0.240879147
23/09/2009 16:40,260,260,Bird,E05000362,Isleworth,51.46077335,-0.3397544
24/09/2009 11:28,260,260,Cat,E05000049,East Finchley,NULL,NULL
24/09/2009 13:42,260,260,Cat,E05000143,St. Pancras and Somers Town,NULL,NULL
25/09/2009 18:31,260,260,Cat,E05000367,Bunhill,NULL,NULL
26/09/2009 11:15,260,260,Cat,E05000174,Ealing Common,51.50115276,-0.30101377
26/09/2009 16:03,260,260,Fox,E05000536,Cathedrals,51.50196852,-0.098124655
26/09/2009 16:19,260,260,Cat,E05000268,Bruce Grove,NULL,NULL
28/09/2009 08:51,260,260,Cat,E05009319,Bow East,NULL,NULL
28/09/2009 12:08,260,260,Cat,E05000090,Fryent,51.58011108,-0.257136481
28/09/2009 18:53,260,260,Cat,E05009319,Bow East,NULL,NULL
30/09/2009 19:53,260,260,Cat,E05011105,Newington,NULL,NULL
01/10/2009 16:16,260,260,Cat,E05009380,Lea Bridge,NULL,NULL
01/10/2009 19:21,260,260,Dog,E05011240,Clementswood,NULL,NULL
01/10/2009 21:14,260,260,Cat,E05000368,Caledonian,NULL,NULL
03/10/2009 07:56,260,260,Cat,E05009380,Lea Bridge,NULL,NULL
03/10/2009 22:34,260,520,Horse,E05000331,Heathrow Villages,51.46131801,-0.436932413
04/10/2009 10:00,260,260,Cat,E05000162,Selsdon and Ballards,NULL,NULL
04/10/2009 18:55,260,260,Horse,E05000337,Pinkwell,51.49615568,-0.446445506
05/10/2009 09:58,260,780,Unknown - Wild Animal,E05000195,Chase,51.67012104,-0.067906257
05/10/2009 14:26,260,780,Horse,E05000331,Heathrow Villages,51.48800492,-0.476999219
05/10/2009 17:49,260,260,Deer,E05000310,Gooshays,51.61156883,0.239392339
08/10/2009 12:50,260,520,Dog,E05009376,Homerton,51.54863095,-0.043445945
08/10/2009 15:23,260,260,Dog,E05000359,Hounslow Heath,NULL,NULL
08/10/2009 20:35,260,260,Cat,E05011239,Clayhall,NULL,NULL
11/10/2009 14:05,260,260,Cat,E05000624,Southfields,NULL,NULL
11/10/2009 16:36,260,260,Cat,E05009395,Earl's Court,51.49185093,-0.198318469
12/10/2009 13:32,260,780,Cat,E05000438,Blackheath,NULL,NULL
12/10/2009 15:24,260,260,Cat,E05000121,Mottingham and Chislehurst North,51.42613117,0.049190501
13/10/2009 07:42,260,260,Dog,E05000343,West Ruislip,51.57476446,-0.424096794
13/10/2009 08:09,260,260,Cat,E05000332,Hillingdon East,NULL,NULL
13/10/2009 09:41,260,260,Dog,E05000132,Fortune Green,51.54996072,-0.202383282
14/10/2009 05:37,260,260,Dog,E05000494,West Ham,NULL,NULL
16/10/2009 08:31,260,260,Fox,E05000318,Rainham and Wennington,NULL,NULL
17/10/2009 13:30,260,260,Cat,E05011219,Bexleyheath,51.45372216,0.163748267
18/10/2009 00:38,260,260,Dog,E05000352,Feltham West,51.44721988,-0.423641504
20/10/2009 14:39,260,1820,Horse,E05000331,Heathrow Villages,51.48888573,-0.479044044
21/10/2009 10:15,260,780,Cat,E05011484,South Croydon,NULL,NULL
22/10/2009 12:14,260,260,Cat,E05009371,De Beauvoir,51.53942802,-0.080772022
23/10/2009 07:27,260,260,Cat,E05000484,Forest Gate South,51.54369413,0.011333185
23/10/2009 12:39,260,260,Dog,E05000563,Stonecot,51.3860923,-0.208596798
24/10/2009 06:51,260,260,Cat,E05000645,Tachbrook,NULL,NULL
25/10/2009 08:46,260,260,Cat,E05011227,Longlands,NULL,NULL
25/10/2009 09:35,260,260,Cat,E05000269,Crouch End,51.57792269,-0.129016105
26/10/2009 11:15,260,260,Cat,E05000273,Hornsey,NULL,NULL
27/10/2009 16:29,260,260,Cat,E05000530,Teddington,51.42889646,-0.32151899
28/10/2009 09:52,260,260,Cat,E05000211,Turkey Street,NULL,NULL
28/10/2009 14:36,260,260,Dog,E05000314,Heaton,51.59714399,0.200433719
29/10/2009 17:10,260,260,Cat,E05011104,London Bridge & West Bermondsey,51.49815774,-0.078948355
29/10/2009 17:30,260,260,Dog,E05000367,Bunhill,NULL,NULL
30/10/2009 13:09,260,260,Unknown - Heavy Livestock Animal,E05011237,Chadwell,NULL,NULL
01/11/2009 13:08,260,520,Cat,E05009369,Clissold,51.55739613,-0.084127508
03/11/2009 13:42,260,260,Cat,E05000452,Sydenham,NULL,NULL
04/11/2009 08:21,260,260,Cat,E05000640,Maida Vale,NULL,NULL
05/11/2009 15:38,260,260,Unknown - Domestic Animal Or Pet,E05000480,East Ham Central,NULL,NULL
05/11/2009 20:08,260,260,Dog,E05000592,Chapel End,NULL,NULL
08/11/2009 15:25,260,260,Cat,E05009391,Chelsea Riverside,51.48456449,-0.174321982
10/11/2009 09:35,260,260,Cat,E05000417,Brixton Hill,NULL,NULL
12/11/2009 10:56,260,260,Unknown - Wild Animal,E05000201,Haselbury,51.63120031,-0.066744016
13/11/2009 08:41,260,260,Dog,E05000444,Forest Hill,NULL,NULL
13/11/2009 19:03,260,260,Cat,E05000042,Whalebone,51.57394284,0.146968736
13/11/2009 19:31,260,260,Cat,E05000063,Woodhouse,51.6217437,-0.177083554
14/11/2009 16:00,260,260,Deer,E05000162,Selsdon and Ballards,51.34293642,-0.046548067
16/11/2009 09:49,260,260,Cat,E05000259,Palace Riverside,NULL,NULL
16/11/2009 10:55,260,260,Cat,E05000518,Fulwell and Hampton Hill,NULL,NULL
17/11/2009 12:07,260,780,Dog,E05000110,Chelsfield and Pratts Bottom,51.36371683,0.114725626
17/11/2009 14:38,260,260,Bird,E05000408,Grove,51.40995241,-0.301132808
17/11/2009 16:16,260,NULL,Horse,E05000332,Hillingdon East,51.55118871,-0.447845025
19/11/2009 13:33,260,260,Cat,E05000026,Abbey,51.53590173,0.082178672
19/11/2009 15:59,260,260,Cat,E05000273,Hornsey,NULL,NULL
20/11/2009 14:04,260,260,Cat,E05000460,Figge's Marsh,NULL,NULL
22/11/2009 09:58,260,260,Cat,E05000112,Clock House,NULL,NULL
22/11/2009 16:55,260,260,Dog,E05000525,Mortlake and Barnes Common,51.47239588,-0.252750773
23/11/2009 10:03,260,260,Bird,E05000606,Markhouse,51.58129928,-0.027205447
24/11/2009 14:21,260,260,Dog,E05000635,Harrow Road,51.52844528,-0.198531394
25/11/2009 12:57,260,260,Bird,E05000408,Grove,51.41052532,-0.300953375
28/11/2009 13:52,260,260,Cat,E05000131,Cantelowes,51.54346467,-0.134756324
28/11/2009 21:00,260,260,Unknown - Wild Animal,E05000045,Childs Hill,NULL,NULL
30/11/2009 17:52,260,520,Cat,E05000312,Harold Wood,NULL,NULL
01/12/2009 19:06,260,260,Dog,E05000107,Biggin Hill,NULL,NULL
02/12/2009 14:45,260,260,Cat,E05000452,Sydenham,NULL,NULL
03/12/2009 13:09,260,260,Cat,E05000420,Coldharbour,NULL,NULL
03/12/2009 17:39,260,260,Cat,E05000043,Brunswick Park,NULL,NULL
03/12/2009 19:48,260,260,Dog,E05000084,Thamesmead East,51.50601577,0.12442243
06/12/2009 18:59,260,780,Cat,E05000612,Earlsfield,NULL,NULL
07/12/2009 12:02,260,260,Cat,E05000332,Hillingdon East,NULL,NULL
07/12/2009 15:12,260,260,Bird,E05000408,Grove,51.4103184,-0.300946673
08/12/2009 12:49,260,260,Dog,E05000328,Charville,51.53067436,-0.416018295
13/12/2009 12:51,260,260,Cat,E05000628,West Hill,51.44053809,-0.215935787
15/12/2009 08:41,260,260,Horse,E05000221,Glyndon,51.48291011,0.086533228
15/12/2009 10:49,260,260,Unknown - Domestic Animal Or Pet,E05000448,Lewisham Central,51.4522418,-0.014827122
17/12/2009 12:56,260,260,Dog,E05000443,Evelyn,51.48764279,-0.038626364
17/12/2009 16:22,260,260,Dog,E05000598,Hatch Lane,51.61021754,0.01415559
19/12/2009 00:09,260,260,Fox,E05000073,Danson Park,51.4640154,0.116668056
19/12/2009 09:36,260,260,Dog,E05000195,Chase,51.67026053,-0.067640008
19/12/2009 12:15,260,260,Cat,E05000253,College Park and Old Oak,NULL,NULL
19/12/2009 22:07,260,260,Cat,E05000215,Blackheath Westcombe,NULL,NULL
20/12/2009 13:50,260,260,Bird,E05000286,Canons,51.60826279,-0.284423844
20/12/2009 13:58,260,260,Cat,E05000360,Hounslow South,NULL,NULL
20/12/2009 22:19,260,260,Dog,E05011481,Selsdon Vale & Forestdale,NULL,NULL
21/12/2009 13:03,260,260,Dog,E05000195,Chase,51.66993903,-0.068868485
22/12/2009 10:06,260,260,Cat,E05000332,Hillingdon East,NULL,NULL
22/12/2009 15:05,260,260,Dog,E05000356,Heston East,51.47828145,-0.363398753
23/12/2009 12:00,260,260,Bird,E05000408,Grove,51.40993506,-0.301176591
24/12/2009 15:02,260,780,Dog,E05000200,Grange,51.65133022,-0.086775248
25/12/2009 11:28,260,260,Dog,E05011226,Falconwood & Welling,51.4543355,0.12183349
26/12/2009 11:23,260,260,Cat,E05000610,Balham,NULL,NULL
26/12/2009 12:38,260,520,Cat,E05009396,Golborne,51.5224646,-0.206710241
27/12/2009 16:59,260,260,Cat,E05000280,Tottenham Green,NULL,NULL
28/12/2009 11:52,260,260,Unknown - Domestic Animal Or Pet,E05011484,South Croydon,NULL,NULL
28/12/2009 13:43,260,260,Bird,E05000594,Endlebury,NULL,NULL
31/12/2009 18:09,260,260,Cat,E05000486,Green Street West,NULL,NULL
01/01/2010 09:12,260,520,Cat,E05000486,Green Street West,NULL,NULL
01/01/2010 16:27,260,780,Bird,E05000629,West Putney,NULL,NULL
03/01/2010 15:01,260,260,Cat,E05000039,Thames,51.5270933,0.100086349
04/01/2010 12:02,260,260,Horse,E05000214,Abbey Wood,51.50014323,0.120460558
06/01/2010 10:09,260,1300,Dog,E05000519,"Ham, Petersham and Richmond Riverside",51.42041796,-0.28620326
06/01/2010 10:22,260,260,Dog,E05000036,Mayesbrook,51.54062387,0.109304088
07/01/2010 10:21,260,260,Dog,E05000620,Queenstown,51.4804116,-0.164636837
07/01/2010 15:04,260,260,Cat,E05000409,Norbiton,51.40794635,-0.283808522
08/01/2010 09:35,260,260,Dog,E05000315,Hylands,51.5613255,0.208053787
08/01/2010 12:57,260,260,Dog,E05000611,Bedford,51.4348816,-0.149196207
08/01/2010 18:18,260,520,Cat,E05011226,Falconwood & Welling,NULL,NULL
08/01/2010 19:25,260,260,Cat,E05000374,Hillrise,NULL,NULL
09/01/2010 14:20,260,260,Cat,E05009374,Hackney Wick,NULL,NULL
09/01/2010 16:20,260,260,Cat,E05000226,Plumstead,51.48785766,0.092002502
10/01/2010 15:45,260,520,Dog,E05000195,Chase,51.67023191,-0.067539992
11/01/2010 02:11,260,260,Cat,E05000353,Hanworth,NULL,NULL
11/01/2010 09:24,260,260,Dog,E05000597,Hale End and Highams Park,51.60725082,0.016724981
11/01/2010 10:34,260,260,Dog,E05000406,Coombe Hill,51.43650188,-0.256091194
11/01/2010 11:12,260,260,Dog,E05000516,Barnes,51.47996511,-0.239341861
11/01/2010 12:22,260,260,Dog,E05000195,Chase,51.66993903,-0.068868485
11/01/2010 13:17,260,260,Dog,E05000611,Bedford,51.43474229,-0.156338076
11/01/2010 15:18,260,520,Dog,E05000620,Queenstown,51.4804116,-0.164636837
11/01/2010 18:14,260,260,Cat,E05000494,West Ham,51.54015031,0.011897974
11/01/2010 18:18,260,260,Dog,E05000597,Hale End and Highams Park,51.60737457,0.009509364
11/01/2010 18:19,260,260,Unknown - Heavy Livestock Animal,E05000377,Mildmay,51.54766527,-0.095656309
12/01/2010 09:27,260,260,Dog,E05000317,Pettits,51.58668065,0.191064525
12/01/2010 10:44,260,780,Dog,E05000310,Gooshays,51.61199159,0.235614326
12/01/2010 21:25,260,260,Dog,E05009383,Springfield,51.56803113,-0.057159313
13/01/2010 14:49,260,260,Dog,E05000376,Junction,51.55858918,-0.135248222
13/01/2010 15:44,260,260,Dog,E05000376,Junction,NULL,NULL
13/01/2010 17:10,260,260,Bird,E05000408,Grove,51.40829864,-0.307405787
14/01/2010 08:47,260,260,Dog,E05000333,Ickenham,51.55926654,-0.453499072
14/01/2010 14:16,260,260,Dog,E05000529,South Twickenham,51.43657116,-0.349667735
15/01/2010 10:12,260,260,Fox,E05000420,Coldharbour,51.46383175,-0.108780336
16/01/2010 16:42,260,260,Bird,E05000169,Woodside,51.38814595,-0.064587215
17/01/2010 10:16,260,260,Cat,E05000409,Norbiton,NULL,NULL
17/01/2010 11:26,260,260,Bird,E05011246,Ilford Town,51.56008569,0.076458672
18/01/2010 09:59,260,260,Cat,E05009327,Mile End,NULL,NULL
18/01/2010 14:41,260,260,Dog,E05000327,Cavendish,51.56914065,-0.392012833
19/01/2010 07:38,260,260,Dog,E05000108,Bromley Common and Keston,NULL,NULL
19/01/2010 09:00,260,260,Cat,E05000170,Acton Central,NULL,NULL
19/01/2010 18:56,260,260,Cat,E05011103,Goose Green,51.45738003,-0.068843058
20/01/2010 16:09,260,260,Unknown - Wild Animal,E05009335,Weavers,NULL,NULL
21/01/2010 17:57,260,260,Dog,E05000593,Chingford Green,51.63650779,-0.011472553
21/01/2010 19:28,260,260,Cat,E05009385,Stoke Newington,51.56344668,-0.07361513
23/01/2010 00:18,260,260,Cat,E05000028,Becontree,NULL,NULL
23/01/2010 10:12,260,260,Cat,E05000109,Bromley Town,NULL,NULL
23/01/2010 13:27,260,260,Cat,E05000363,Osterley and Spring Grove,NULL,NULL
26/01/2010 10:01,260,520,Horse,E05000206,Ponders End,51.64122266,-0.030821026
26/01/2010 16:29,260,260,Cat,E05000525,Mortlake and Barnes Common,51.46752692,-0.250071538
27/01/2010 13:13,260,260,Cat,E05000052,Garden Suburb,51.58215308,-0.198803721
27/01/2010 22:39,260,260,Cat,E05000282,West Green,NULL,NULL
29/01/2010 08:30,260,260,Dog,E05000422,Gipsy Hill,51.42826175,-0.095806331
29/01/2010 11:44,260,260,Cat,E05000270,Fortis Green,51.5916529,-0.153355886
29/01/2010 13:20,260,260,Cat,E05000309,Emerson Park,51.5696525,0.233724821
30/01/2010 09:26,260,520,Deer,E05000162,Selsdon and Ballards,51.34293642,-0.046548067
30/01/2010 14:51,260,260,Cat,E05000202,Highlands,NULL,NULL
31/01/2010 00:35,260,260,Fox,E05000627,Wandsworth Common,NULL,NULL
31/01/2010 11:48,260,260,Dog,E05000595,Forest,51.58040012,0.00829114
31/01/2010 13:45,260,260,Bird,E05000611,Bedford,51.43474229,-0.156338076
31/01/2010 18:12,260,520,Dog,E05000611,Bedford,51.43293843,-0.143462422
01/02/2010 07:53,260,260,Cat,E05000519,"Ham, Petersham and Richmond Riverside",NULL,NULL
01/02/2010 11:49,260,260,Fox,E05009391,Chelsea Riverside,51.48383595,-0.171427281
